Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls   s/call   s/call  name    
[81]     0.0    0.00    0.00      85         gpfree_string [81]
-----------------------------------------------
                0.00    0.00       1/83          expand_df_column [254]
                0.00    0.00       1/83          show_version [288]
                0.00    0.00       1/83          SVG_init [236]
                0.00    0.00       1/83          ENHest_put_text [161]
                0.00    0.00       2/83          perm_at [225]
                0.00    0.00       2/83          parse_driver [271]
                0.00    0.00       2/83          m_quote_capture [221]
                0.00    0.00       7/83          m_capture [185]
                0.00    0.00      66/83          cp_extend [84]
[82]     0.0    0.00    0.00      83         gp_realloc [82]
                0.00    0.00      12/222         gp_alloc [75]
-----------------------------------------------
                0.00    0.00       1/71          SVG_text [240]
                0.00    0.00       2/71          SVG_linewidth [135]
                0.00    0.00       2/71          SVG_path [199]
                0.00    0.00       6/71          SVG_set_color [126]
                0.00    0.00      12/71          SVG_layer [132]
                0.00    0.00      18/71          SVG_put_text [145]
                0.00    0.00      30/71          SVG_linetype [134]
[83]     0.0    0.00    0.00      71         SVG_PathClose [83]
                0.00    0.00      20/118         SVG_GroupFilledClose [78]
-----------------------------------------------
                0.00    0.00      66/66          get_data [7]
[84]     0.0    0.00    0.00      66         cp_extend [84]
                0.00    0.00      66/83          gp_realloc [82]
-----------------------------------------------
                0.00    0.00       1/56          eval_plots [6]
                0.00    0.00      55/56          update_gpval_variables [50]
[85]     0.0    0.00    0.00      56         fill_gpval_string [85]
                0.00    0.00      56/167         add_udv_by_name [76]
                0.00    0.00      13/227         gp_strdup [74]
                0.00    0.00      13/34          Gstring [130]
                0.00    0.00       3/85          gpfree_string [81]
-----------------------------------------------
                0.00    0.00       2/56          m_quote_capture [221]
                0.00    0.00      54/56          df_parse_string_field [88]
[86]     0.0    0.00    0.00      56         parse_esc [86]
-----------------------------------------------
                0.00    0.00      55/55          enhanced_recursion [172]
[87]     0.0    0.00    0.00      55         ENHsvg_OPEN [87]
-----------------------------------------------
                0.00    0.00      54/54          df_readascii [9]
[88]     0.0    0.00    0.00      54         df_parse_string_field [88]
                0.00    0.00      54/56          parse_esc [86]
-----------------------------------------------
                0.00    0.00       2/48          parse_multiplicative_expression <cycle 1> [116]
                0.00    0.00      46/48          parse_primary_expression <cycle 1> [91]
[89]     0.0    0.00    0.00      48         add_action [89]
-----------------------------------------------
                0.00    0.00      10/48          xtick2d_callback [48]
                0.00    0.00      12/48          find_maxl_keys [257]
                0.00    0.00      12/48          do_plot [19]
                0.00    0.00      14/48          ytick2d_callback [47]
[90]     0.0    0.00    0.00      48         ignore_enhanced [90]
                0.00    0.00      12/13          SVG_set_font [169]
-----------------------------------------------
                                  48             parse_unary_expression <cycle 1> [92]
[91]     0.0    0.00    0.00      48         parse_primary_expression <cycle 1> [91]
                0.00    0.00     328/1954        equals [72]
                0.00    0.00      46/46          isanumber [104]
                0.00    0.00      46/48          add_action [89]
                0.00    0.00      38/38          convert [124]
                0.00    0.00       8/90          isletter [80]
                0.00    0.00       6/7           add_udv [181]
                0.00    0.00       2/20          isstring [140]
                0.00    0.00       2/2           m_quote_capture [221]
                                   2             parse_expression <cycle 1> [112]
-----------------------------------------------
                                   2             parse_multiplicative_expression <cycle 1> [116]
                                  46             accept_multiplicative_expression <cycle 1> [102]
[92]     0.0    0.00    0.00      48         parse_unary_expression <cycle 1> [92]
                0.00    0.00     192/1954        equals [72]
                                  48             parse_primary_expression <cycle 1> [91]
-----------------------------------------------
                0.00    0.00       2/47          df_close [192]
                0.00    0.00       3/47          reset_palette [282]
                0.00    0.00      42/47          temp_at [119]
[93]     0.0    0.00    0.00      47         free_at [93]
                0.00    0.00      40/85          gpfree_string [81]
-----------------------------------------------
                                  46             accept_exclusive_OR_expression <cycle 1> [98]
[94]     0.0    0.00    0.00      46         accept_AND_expression <cycle 1> [94]
                0.00    0.00      46/46          parse_AND_expression [105]
                                  46             accept_equality_expression <cycle 1> [97]
-----------------------------------------------
                                  46             accept_bitshift_expression <cycle 1> [96]
[95]     0.0    0.00    0.00      46         accept_additive_expression <cycle 1> [95]
                0.00    0.00      46/46          parse_additive_expression [106]
                                  46             accept_multiplicative_expression <cycle 1> [102]
-----------------------------------------------
                                  46             accept_relational_expression <cycle 1> [103]
[96]     0.0    0.00    0.00      46         accept_bitshift_expression <cycle 1> [96]
                0.00    0.00      46/46          parse_bitshift_expression [108]
                                  46             accept_additive_expression <cycle 1> [95]
-----------------------------------------------
                                  46             accept_AND_expression <cycle 1> [94]
[97]     0.0    0.00    0.00      46         accept_equality_expression <cycle 1> [97]
                0.00    0.00      46/46          parse_equality_expression [110]
                                  46             accept_relational_expression <cycle 1> [103]
-----------------------------------------------
                                  46             accept_inclusive_OR_expression <cycle 1> [99]
[98]     0.0    0.00    0.00      46         accept_exclusive_OR_expression <cycle 1> [98]
                0.00    0.00      46/46          parse_exclusive_OR_expression [111]
                                  46             accept_AND_expression <cycle 1> [94]
-----------------------------------------------
                                  46             accept_logical_AND_expression <cycle 1> [100]
[99]     0.0    0.00    0.00      46         accept_inclusive_OR_expression <cycle 1> [99]
                0.00    0.00      46/46          parse_inclusive_OR_expression [113]
                                  46             accept_exclusive_OR_expression <cycle 1> [98]
-----------------------------------------------
                                  46             accept_logical_OR_expression <cycle 1> [101]
[100]    0.0    0.00    0.00      46         accept_logical_AND_expression <cycle 1> [100]
                0.00    0.00      46/46          parse_logical_AND_expression [114]
                                  46             accept_inclusive_OR_expression <cycle 1> [99]
-----------------------------------------------
                                  46             parse_expression <cycle 1> [112]
[101]    0.0    0.00    0.00      46         accept_logical_OR_expression <cycle 1> [101]
                0.00    0.00      46/46          parse_logical_OR_expression [115]
                                  46             accept_logical_AND_expression <cycle 1> [100]
-----------------------------------------------
                                  46             accept_additive_expression <cycle 1> [95]
[102]    0.0    0.00    0.00      46         accept_multiplicative_expression <cycle 1> [102]
                                  46             parse_multiplicative_expression <cycle 1> [116]
                                  46             parse_unary_expression <cycle 1> [92]
-----------------------------------------------
                                  46             accept_equality_expression <cycle 1> [97]
[103]    0.0    0.00    0.00      46         accept_relational_expression <cycle 1> [103]
                0.00    0.00      46/46          parse_relational_expression [117]
                                  46             accept_bitshift_expression <cycle 1> [96]
-----------------------------------------------
                0.00    0.00      46/46          parse_primary_expression <cycle 1> [91]
[104]    0.0    0.00    0.00      46         isanumber [104]
-----------------------------------------------
                0.00    0.00      46/46          accept_AND_expression <cycle 1> [94]
[105]    0.0    0.00    0.00      46         parse_AND_expression [105]
                0.00    0.00      46/1954        equals [72]
-----------------------------------------------
                0.00    0.00      46/46          accept_additive_expression <cycle 1> [95]
[106]    0.0    0.00    0.00      46         parse_additive_expression [106]
                0.00    0.00     112/1954        equals [72]
-----------------------------------------------
                0.00    0.00      46/46          parse_expression <cycle 1> [112]
[107]    0.0    0.00    0.00      46         parse_assignment_expression [107]
                0.00    0.00      46/90          isletter [80]
                0.00    0.00       6/1954        equals [72]
-----------------------------------------------
                0.00    0.00      46/46          accept_bitshift_expression <cycle 1> [96]
[108]    0.0    0.00    0.00      46         parse_bitshift_expression [108]
                0.00    0.00      92/1954        equals [72]
-----------------------------------------------
                0.00    0.00      46/46          parse_expression <cycle 1> [112]
[109]    0.0    0.00    0.00      46         parse_conditional_expression [109]
                0.00    0.00      46/1954        equals [72]
-----------------------------------------------
                0.00    0.00      46/46          accept_equality_expression <cycle 1> [97]
[110]    0.0    0.00    0.00      46         parse_equality_expression [110]
                0.00    0.00     184/1954        equals [72]
-----------------------------------------------
                0.00    0.00      46/46          accept_exclusive_OR_expression <cycle 1> [98]
[111]    0.0    0.00    0.00      46         parse_exclusive_OR_expression [111]
                0.00    0.00      46/1954        equals [72]
-----------------------------------------------
                                   2             parse_primary_expression <cycle 1> [91]
                0.00    0.00      44/44          temp_at [119]
[112]    0.0    0.00    0.00      46         parse_expression <cycle 1> [112]
                0.00    0.00      46/46          parse_assignment_expression [107]
                0.00    0.00      46/46          parse_conditional_expression [109]
                                  46             accept_logical_OR_expression <cycle 1> [101]
-----------------------------------------------
                0.00    0.00      46/46          accept_inclusive_OR_expression <cycle 1> [99]
[113]    0.0    0.00    0.00      46         parse_inclusive_OR_expression [113]
                0.00    0.00      46/1954        equals [72]
-----------------------------------------------
                0.00    0.00      46/46          accept_logical_AND_expression <cycle 1> [100]
[114]    0.0    0.00    0.00      46         parse_logical_AND_expression [114]
                0.00    0.00      46/1954        equals [72]
-----------------------------------------------
                0.00    0.00      46/46          accept_logical_OR_expression <cycle 1> [101]
[115]    0.0    0.00    0.00      46         parse_logical_OR_expression [115]
                0.00    0.00      46/1954        equals [72]
-----------------------------------------------
                                  46             accept_multiplicative_expression <cycle 1> [102]
[116]    0.0    0.00    0.00      46         parse_multiplicative_expression <cycle 1> [116]
                0.00    0.00     142/1954        equals [72]
                0.00    0.00       2/48          add_action [89]
                                   2             parse_unary_expression <cycle 1> [92]
-----------------------------------------------
                0.00    0.00      46/46          accept_relational_expression <cycle 1> [103]
[117]    0.0    0.00    0.00      46         parse_relational_expression [117]
                0.00    0.00     184/1954        equals [72]
-----------------------------------------------
                0.00    0.00       1/45          SVG_text [240]
                0.00    0.00       2/45          SVG_linewidth [135]
                0.00    0.00      12/45          SVG_layer [132]
                0.00    0.00      30/45          SVG_linetype [134]
[118]    0.0    0.00    0.00      45         SVG_GroupClose [118]
                0.00    0.00      45/118         SVG_GroupFilledClose [78]
-----------------------------------------------
                0.00    0.00       2/44          perm_at [225]
                0.00    0.00       6/44          string_or_express [44]
                0.00    0.00      36/44          const_express [31]
[119]    0.0    0.00    0.00      44         temp_at [119]
                0.00    0.00      44/222         gp_alloc [75]
                0.00    0.00      44/44          parse_expression <cycle 1> [112]
                0.00    0.00      42/47          free_at [93]
-----------------------------------------------
                0.00    0.00      39/39          set_gpval_axis_sth_double [54]
[120]    0.0    0.00    0.00      39         axis_name [120]
-----------------------------------------------
                0.00    0.00      38/38          SVG_move [123]
[121]    0.0    0.00    0.00      38         SVG_MoveForced [121]
                0.00    0.00      38/38          SVG_PathOpen [122]
                0.00    0.00      38/102361      SVG_AddSpaceOrNewline [71]
-----------------------------------------------
                0.00    0.00      38/38          SVG_MoveForced [121]
[122]    0.0    0.00    0.00      38         SVG_PathOpen [122]
                0.00    0.00      20/118         SVG_GroupFilledClose [78]
-----------------------------------------------
                0.00    0.00       2/38          plot_border [56]
                0.00    0.00       6/38          draw_clip_line [58]
                0.00    0.00       6/38          plot_lines [20]
                0.00    0.00      10/38          xtick2d_callback [48]
                0.00    0.00      14/38          ytick2d_callback [47]
[123]    0.0    0.00    0.00      38         SVG_move [123]
                0.00    0.00      38/38          SVG_MoveForced [121]
-----------------------------------------------
                0.00    0.00      38/38          parse_primary_expression <cycle 1> [91]
[124]    0.0    0.00    0.00      38         convert [124]
-----------------------------------------------
                0.00    0.00       1/38          unset_timestamp [325]
                0.00    0.00      18/38          unset_axislabel [149]
                0.00    0.00      19/38          reset_command [62]
[125]    0.0    0.00    0.00      38         unset_axislabel_or_title [125]
-----------------------------------------------
                0.00    0.00      36/36          apply_pm3dcolor [127]
[126]    0.0    0.00    0.00      36         SVG_set_color [126]
                0.00    0.00      24/120         SVG_Pen_RealID [77]
                0.00    0.00       6/71          SVG_PathClose [83]
-----------------------------------------------
                0.00    0.00       6/36          do_key_sample [57]
                0.00    0.00      30/36          term_apply_lp_properties [136]
[127]    0.0    0.00    0.00      36         apply_pm3dcolor [127]
                0.00    0.00      36/36          SVG_set_color [126]
-----------------------------------------------
                0.00    0.00      18/36          unset_tics [152]
                0.00    0.00      18/36          reset_command [62]
[128]    0.0    0.00    0.00      36         free_marklist [128]
-----------------------------------------------
                0.00    0.00      36/36          scanner [167]
[129]    0.0    0.00    0.00      36         get_num [129]
-----------------------------------------------
                0.00    0.00       1/34          init_terminal [267]
                0.00    0.00      10/34          prepare_call [275]
                0.00    0.00      10/34          lf_pop [178]
                0.00    0.00      13/34          fill_gpval_string [85]
[130]    0.0    0.00    0.00      34         Gstring [130]
-----------------------------------------------
                0.00    0.00       1/33          SVG_graphics [235]
                0.00    0.00       2/33          SVG_linewidth [135]
                0.00    0.00      30/33          SVG_linetype [134]
[131]    0.0    0.00    0.00      33         SVG_GroupOpen [131]
                0.00    0.00      66/120         SVG_Pen_RealID [77]
                0.00    0.00      33/118         SVG_GroupFilledClose [78]
-----------------------------------------------
                0.00    0.00       1/33          term_start_plot [294]
                0.00    0.00       1/33          term_end_plot [291]
                0.00    0.00       4/33          plot_border [56]
                0.00    0.00      12/33          do_key_sample [57]
                0.00    0.00      15/33          do_plot [19]
[132]    0.0    0.00    0.00      33         SVG_layer [132]
                0.00    0.00      12/45          SVG_GroupClose [118]
                0.00    0.00      12/71          SVG_PathClose [83]
-----------------------------------------------
                0.00    0.00      30/30          term_apply_lp_properties [136]
[133]    0.0    0.00    0.00      30         SVG_dashtype [133]
                0.00    0.00      30/120         SVG_Pen_RealID [77]
-----------------------------------------------
                0.00    0.00      30/30          term_apply_lp_properties [136]
[134]    0.0    0.00    0.00      30         SVG_linetype [134]
                0.00    0.00      30/45          SVG_GroupClose [118]
                0.00    0.00      30/71          SVG_PathClose [83]
                0.00    0.00      30/33          SVG_GroupOpen [131]
-----------------------------------------------
                0.00    0.00      30/30          term_apply_lp_properties [136]
[135]    0.0    0.00    0.00      30         SVG_linewidth [135]
                0.00    0.00       2/71          SVG_PathClose [83]
                0.00    0.00       2/33          SVG_GroupOpen [131]
                0.00    0.00       2/45          SVG_GroupClose [118]
-----------------------------------------------
                0.00    0.00       1/30          place_grid [46]
                0.00    0.00       1/30          place_parallel_axes [228]
                0.00    0.00       2/30          place_arrows [226]
                0.00    0.00       2/30          plot_border [56]
                0.00    0.00       5/30          xtick2d_callback [48]
                0.00    0.00       6/30          do_key_sample [57]
                0.00    0.00       6/30          do_plot [19]
                0.00    0.00       7/30          ytick2d_callback [47]
[136]    0.0    0.00    0.00      30         term_apply_lp_properties [136]
                0.00    0.00      30/30          SVG_linewidth [135]
                0.00    0.00      30/30          SVG_linetype [134]
                0.00    0.00      30/30          SVG_dashtype [133]
                0.00    0.00      30/36          apply_pm3dcolor [127]
-----------------------------------------------
                0.00    0.00      24/24          enhanced_recursion [172]
[137]    0.0    0.00    0.00      24         ENHsvg_FLUSH [137]
-----------------------------------------------
                0.00    0.00       6/24          do_key_sample [57]
                0.00    0.00      18/24          write_multiline [155]
[138]    0.0    0.00    0.00      24         SVG_justify_text [138]
-----------------------------------------------
                0.00    0.00      10/22          set_command [34]
                0.00    0.00      12/22          eval_plots [6]
[139]    0.0    0.00    0.00      22         forever_iteration [139]
-----------------------------------------------
                0.00    0.00       2/20          parse_primary_expression <cycle 1> [91]
                0.00    0.00       6/20          string_or_express [44]
                0.00    0.00      12/20          plot_option_using [43]
[140]    0.0    0.00    0.00      20         isstring [140]
-----------------------------------------------
                0.00    0.00      19/19          gen_tics [41]
[141]    0.0    0.00    0.00      19         gprintf [141]
                0.00    0.00      19/19          safe_strncpy [142]
-----------------------------------------------
                0.00    0.00      19/19          gprintf [141]
[142]    0.0    0.00    0.00      19         safe_strncpy [142]
-----------------------------------------------
                0.00    0.00      18/18          write_multiline [155]
[143]    0.0    0.00    0.00      18         ENHsvg_put_text [143]
                0.00    0.00      18/227         gp_strdup [74]
                0.00    0.00      18/18          SVG_put_text [145]
                0.00    0.00      12/12          enhanced_recursion [172]
-----------------------------------------------
                0.00    0.00       1/18          prepare_call [275]
                0.00    0.00       1/18          load_file [14]
                0.00    0.00       1/18          lf_pop [178]
                0.00    0.00      15/18          fill_gpval_integer [163]
[144]    0.0    0.00    0.00      18         Ginteger [144]
-----------------------------------------------
                0.00    0.00      18/18          ENHsvg_put_text [143]
[145]    0.0    0.00    0.00      18         SVG_put_text [145]
                0.00    0.00      18/71          SVG_PathClose [83]
-----------------------------------------------
                0.00    0.00       6/18          eval_plots [6]
                0.00    0.00      12/18          command [2]
[146]    0.0    0.00    0.00      18         is_definition [146]
                0.00    0.00      35/90          isletter [80]
                0.00    0.00      35/1954        equals [72]
-----------------------------------------------
                0.00    0.00      18/18          write_multiline [155]
[147]    0.0    0.00    0.00      18         on_page [147]
-----------------------------------------------
                0.00    0.00      18/18          reset_command [62]
[148]    0.0    0.00    0.00      18         reset_logscale [148]
-----------------------------------------------
                0.00    0.00      18/18          reset_command [62]
[149]    0.0    0.00    0.00      18         unset_axislabel [149]
                0.00    0.00      18/38          unset_axislabel_or_title [125]
-----------------------------------------------
                0.00    0.00      18/18          reset_command [62]
[150]    0.0    0.00    0.00      18         unset_minitics [150]
-----------------------------------------------
                0.00    0.00      18/18          reset_command [62]
[151]    0.0    0.00    0.00      18         unset_range [151]
-----------------------------------------------
                0.00    0.00      18/18          reset_command [62]
[152]    0.0    0.00    0.00      18         unset_tics [152]
                0.00    0.00      18/36          free_marklist [128]
-----------------------------------------------
                0.00    0.00      18/18          reset_command [62]
[153]    0.0    0.00    0.00      18         unset_timedata [153]
-----------------------------------------------
                0.00    0.00      18/18          reset_command [62]
[154]    0.0    0.00    0.00      18         unset_zeroaxis [154]
-----------------------------------------------
                0.00    0.00       5/18          xtick2d_callback [48]
                0.00    0.00       6/18          do_key_sample [57]
                0.00    0.00       7/18          ytick2d_callback [47]
[155]    0.0    0.00    0.00      18         write_multiline [155]
                0.00    0.00      18/24          SVG_justify_text [138]
                0.00    0.00      18/18          on_page [147]
                0.00    0.00      18/18          ENHsvg_put_text [143]
-----------------------------------------------
                0.00    0.00       6/16          eval_plots [6]
                0.00    0.00      10/16          set_command [34]
[156]    0.0    0.00    0.00      16         check_for_iteration [156]
                0.00    0.00      16/1954        equals [72]
-----------------------------------------------
                0.00    0.00       6/16          eval_plots [6]
                0.00    0.00      10/16          set_command [34]
[157]    0.0    0.00    0.00      16         cleanup_iteration [157]
-----------------------------------------------
                0.00    0.00       6/16          eval_plots [6]
                0.00    0.00      10/16          set_command [34]
[158]    0.0    0.00    0.00      16         empty_iteration [158]
-----------------------------------------------
                0.00    0.00       6/16          get_style [196]
                0.00    0.00      10/16          set_command [34]
[159]    0.0    0.00    0.00      16         lookup_table [159]
                0.00    0.00     482/1217        almost_equals [73]
-----------------------------------------------
                0.00    0.00       6/16          eval_plots [6]
                0.00    0.00      10/16          set_command [34]
[160]    0.0    0.00    0.00      16         next_iteration [160]
-----------------------------------------------
                0.00    0.00      15/15          estimate_strlen [162]
[161]    0.0    0.00    0.00      15         ENHest_put_text [161]
                0.00    0.00       1/83          gp_realloc [82]
-----------------------------------------------
                0.00    0.00       6/15          find_maxl_keys [257]
                0.00    0.00       9/15          label_width [177]
[162]    0.0    0.00    0.00      15         estimate_strlen [162]
                0.00    0.00      15/15          ENHest_put_text [161]
-----------------------------------------------
                0.00    0.00       7/15          update_plot_bounds [328]
                0.00    0.00       8/15          update_gpval_variables [50]
[163]    0.0    0.00    0.00      15         fill_gpval_integer [163]
                0.00    0.00      15/167         add_udv_by_name [76]
                0.00    0.00      15/18          Ginteger [144]
-----------------------------------------------
                0.00    0.00       1/14          SVG_init [236]
                0.00    0.00      13/14          SVG_set_font [169]
[164]    0.0    0.00    0.00      14         SVG_SetFont [164]
-----------------------------------------------
                0.00    0.00      14/14          string_expand_macros [168]
[165]    0.0    0.00    0.00      14         expand_1level_macros [165]
-----------------------------------------------
                0.00    0.00       2/14          boundary [49]
                0.00    0.00       5/14          xtick2d_callback [48]
                0.00    0.00       7/14          ytick2d_callback [47]
[166]    0.0    0.00    0.00      14         map_position_r [166]
-----------------------------------------------
                0.00    0.00       3/14          load_file [14]
                0.00    0.00      11/14          do_line [3]
[167]    0.0    0.00    0.00      14         scanner [167]
                0.00    0.00      36/36          get_num [129]
-----------------------------------------------
                0.00    0.00       3/14          load_file [14]
                0.00    0.00      11/14          do_line [3]
[168]    0.0    0.00    0.00      14         string_expand_macros [168]
                0.00    0.00      14/14          expand_1level_macros [165]
-----------------------------------------------
                0.00    0.00       1/13          SVG_options [238]
                0.00    0.00      12/13          ignore_enhanced [90]
[169]    0.0    0.00    0.00      13         SVG_set_font [169]
                0.00    0.00      13/227         gp_strdup [74]
                0.00    0.00      13/14          SVG_SetFont [164]
-----------------------------------------------
                0.00    0.00      12/12          clip_line [189]
[170]    0.0    0.00    0.00      12         clip_point [170]
-----------------------------------------------
                0.00    0.00      12/12          plot_lines [20]
[171]    0.0    0.00    0.00      12         edge_intersect [171]
-----------------------------------------------
                0.00    0.00      12/12          ENHsvg_put_text [143]
[172]    0.0    0.00    0.00      12         enhanced_recursion [172]
                0.00    0.00      55/55          ENHsvg_OPEN [87]
                0.00    0.00      55/103         ENHsvg_writec [79]
                0.00    0.00      24/24          ENHsvg_FLUSH [137]
-----------------------------------------------
                0.00    0.00       1/12          init_constants [63]
                0.00    0.00      11/12          lf_pop [178]
[173]    0.0    0.00    0.00      12         get_udv_by_name [173]
-----------------------------------------------
                0.00    0.00      11/11          do_line [3]
[174]    0.0    0.00    0.00      11         check_for_mouse_events [174]
-----------------------------------------------
                0.00    0.00      11/11          eval_plots [6]
[175]    0.0    0.00    0.00      11         load_linetype [175]
-----------------------------------------------
                0.00    0.00      11/11          command [2]
[176]    0.0    0.00    0.00      11         lookup_ftable [176]
                0.00    0.00     319/1217        almost_equals [73]
-----------------------------------------------
                0.00    0.00       2/9           boundary [49]
                0.00    0.00       7/9           widest_tic_callback [186]
[177]    0.0    0.00    0.00       9         label_width [177]
                0.00    0.00       9/222         gp_alloc [75]
                0.00    0.00       9/15          estimate_strlen [162]
-----------------------------------------------
                0.00    0.00       1/9           load_file [14]
                0.00    0.00       8/9           do_string_and_free [12]
[178]    0.0    0.00    0.00       9         lf_pop [178]
                0.00    0.00      11/12          get_udv_by_name [173]
                0.00    0.00      10/85          gpfree_string [81]
                0.00    0.00      10/227         gp_strdup [74]
                0.00    0.00      10/34          Gstring [130]
                0.00    0.00       9/167         add_udv_by_name [76]
                0.00    0.00       1/18          Ginteger [144]
-----------------------------------------------
                0.00    0.00       1/9           load_file [14]
                0.00    0.00       8/9           do_string_and_free [12]
[179]    0.0    0.00    0.00       9         lf_push [179]
                0.00    0.00      18/222         gp_alloc [75]
                0.00    0.00       9/227         gp_strdup [74]
-----------------------------------------------
                0.00    0.00       8/8           do_string_and_free [12]
[180]    0.0    0.00    0.00       8         display_ipc_commands [180]
-----------------------------------------------
                0.00    0.00       1/7           define [60]
                0.00    0.00       6/7           parse_primary_expression <cycle 1> [91]
[181]    0.0    0.00    0.00       7         add_udv [181]
                0.00    0.00       7/7           copy_str [182]
                0.00    0.00       7/167         add_udv_by_name [76]
-----------------------------------------------
                0.00    0.00       7/7           add_udv [181]
[182]    0.0    0.00    0.00       7         copy_str [182]
-----------------------------------------------
                0.00    0.00       1/7           set_output [59]
                0.00    0.00       6/7           df_open [42]
[183]    0.0    0.00    0.00       7         gp_expand_tilde [183]
-----------------------------------------------
                0.00    0.00       1/7           main [1]
                0.00    0.00       6/7           df_open [42]
[184]    0.0    0.00    0.00       7         loadpath_fopen [184]
-----------------------------------------------
                0.00    0.00       7/7           eval_plots [6]
[185]    0.0    0.00    0.00       7         m_capture [185]
                0.00    0.00       7/83          gp_realloc [82]
-----------------------------------------------
                0.00    0.00       7/7           gen_tics [41]
[186]    0.0    0.00    0.00       7         widest_tic_callback [186]
                0.00    0.00       7/9           label_width [177]
-----------------------------------------------
                0.00    0.00       6/6           do_plot [19]
[187]    0.0    0.00    0.00       6         SVG_hypertext [187]
                0.00    0.00      48/103         ENHsvg_writec [79]
                0.00    0.00       6/222         gp_alloc [75]
                0.00    0.00       6/227         gp_strdup [74]
-----------------------------------------------
                0.00    0.00       6/6           df_open [42]
[188]    0.0    0.00    0.00       6         clear_df_column_headers [188]
-----------------------------------------------
                0.00    0.00       6/6           draw_clip_line [58]
[189]    0.0    0.00    0.00       6         clip_line [189]
                0.00    0.00      12/12          clip_point [170]
-----------------------------------------------
                0.00    0.00       6/6           eval_plots [6]
[190]    0.0    0.00    0.00       6         cp_alloc [190]
                0.00    0.00      12/222         gp_alloc [75]
                0.00    0.00       6/6           default_arrow_style [191]
-----------------------------------------------
                0.00    0.00       6/6           cp_alloc [190]
[191]    0.0    0.00    0.00       6         default_arrow_style [191]
-----------------------------------------------
                0.00    0.00       6/6           get_data [7]
[192]    0.0    0.00    0.00       6         df_close [192]
                0.00    0.00       2/47          free_at [93]
-----------------------------------------------
                0.00    0.00       6/6           get_data [7]
[193]    0.0    0.00    0.00       6         df_set_key_title [193]
-----------------------------------------------
                0.00    0.00       6/6           eval_plots [6]
[194]    0.0    0.00    0.00       6         df_set_plot_mode [194]
-----------------------------------------------
                0.00    0.00       6/6           execute_at [17]
[195]    0.0    0.00    0.00       6         f_push [195]
                0.00    0.00       6/4200042     push [66]
-----------------------------------------------
                0.00    0.00       6/6           eval_plots [6]
[196]    0.0    0.00    0.00       6         get_style [196]
                0.00    0.00       6/16          lookup_table [159]
-----------------------------------------------
                0.00    0.00       6/6           df_open [42]
[197]    0.0    0.00    0.00       6         initialize_use_spec [197]
-----------------------------------------------
                0.00    0.00       1/5           init_session [11]
                0.00    0.00       4/5           unset_fit [305]
[198]    0.0    0.00    0.00       5         del_udv_by_name [198]
-----------------------------------------------
                0.00    0.00       2/4           newpath [223]
                0.00    0.00       2/4           closepath [217]
[199]    0.0    0.00    0.00       4         SVG_path [199]
                0.00    0.00       2/71          SVG_PathClose [83]
-----------------------------------------------
                0.00    0.00       2/4           axis_output_tics [45]
                0.00    0.00       2/4           boundary [49]
[200]    0.0    0.00    0.00       4         SVG_text_angle [200]
-----------------------------------------------
                0.00    0.00       4/4           do_plot [19]
[201]    0.0    0.00    0.00       4         axis_draw_2d_zeroaxis [201]
                0.00    0.00       4/4           axis_position_zeroaxis [202]
-----------------------------------------------
                0.00    0.00       4/4           axis_draw_2d_zeroaxis [201]
[202]    0.0    0.00    0.00       4         axis_position_zeroaxis [202]
-----------------------------------------------
                0.00    0.00       4/4           boundary [49]
[203]    0.0    0.00    0.00       4         axis_set_graphical_range [203]
-----------------------------------------------
                0.00    0.00       4/4           boundary [49]
[204]    0.0    0.00    0.00       4         setup_tics [204]
                0.00    0.00       2/2           make_tics [222]
                0.00    0.00       2/2           round_outward [230]
                0.00    0.00       2/2           copy_or_invent_formatstring [218]
-----------------------------------------------
                0.00    0.00       4/4           reset_command [62]
[205]    0.0    0.00    0.00       4         unset_margin [205]
-----------------------------------------------
                0.00    0.00       1/3           set_output [59]
                0.00    0.00       2/3           change_term [216]
[206]    0.0    0.00    0.00       3         invalidate_palette [206]
-----------------------------------------------
                0.00    0.00       1/3           boundary [49]
                0.00    0.00       2/3           do_plot [19]
[207]    0.0    0.00    0.00       3         is_plot_with_colorbox [207]
-----------------------------------------------
                0.00    0.00       1/3           boundary [49]
                0.00    0.00       2/3           do_plot [19]
[208]    0.0    0.00    0.00       3         is_plot_with_palette [208]
-----------------------------------------------
                0.00    0.00       3/3           init_session [11]
[209]    0.0    0.00    0.00       3         load_rcfile [209]
                0.00    0.00       2/222         gp_alloc [75]
-----------------------------------------------
                0.00    0.00       3/3           do_plot [19]
[210]    0.0    0.00    0.00       3         place_objects [210]
-----------------------------------------------
                0.00    0.00       2/2           eval_plots [6]
[211]    0.0    0.00    0.00       2         axis_checked_extend_empty_range [211]
-----------------------------------------------
                0.00    0.00       2/2           set_cbminmax [284]
[212]    0.0    0.00    0.00       2         axis_log_value_checked [212]
-----------------------------------------------
                0.00    0.00       2/2           eval_plots [6]
[213]    0.0    0.00    0.00       2         axis_revert_and_unlog_range [213]
                0.00    0.00       2/2           axis_revert_range [214]
                0.00    0.00       2/2           axis_unlog_interval [215]
-----------------------------------------------
                0.00    0.00       2/2           axis_revert_and_unlog_range [213]
